q,id,location,agar_type,cfu_100ml
1,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,CHROM,1400
2,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,CHROM,1700
3,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,CHROM,1760
4,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,CHROM,2520
5,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,CHROM,2200
6,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,CHROM,2100
7,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,CHROM,3300
8,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,70
9,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,60
10,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,50
11,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,80
12,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,60
13,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,80
14,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,100
15,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,200
16,Waihee.muliwai.1_43625,Waihee.muliwai.1,CHROM,200
17,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,280
18,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,260
19,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,230
20,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,100
21,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,240
22,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,280
23,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,900
24,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,200
25,Waihee.muliwai.2_43625,Waihee.muliwai.2,CHROM,1100
26,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,250
27,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,230
28,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,140
29,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,340
30,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,200
31,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,200
32,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,0
33,Waihee.muliwai.3_43625,Waihee.muliwai.3,CHROM,0
34,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,800
35,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,540
36,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,660
37,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,800
38,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,400
39,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,1400
40,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,1500
41,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,CHROM,1500
42,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,250
43,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,240
44,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,310
45,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,820
46,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,940
47,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,1240
48,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,13200
49,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,13100
50,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,CHROM,11100
51,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,150
52,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,130
53,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,90
54,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,380
55,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,120
56,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,80
57,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,800
58,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,200
59,Mokuleia.Punawai_43626,Mokuleia.Punawai,CHROM,0
60,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,310
61,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,160
62,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,10
63,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,340
64,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,200
65,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,140
66,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,500
67,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,200
68,Honokohau.muliwai_43626,Honokohau.muliwai,CHROM,0
69,Honokohau.crossing_43626,Honokohau.crossing,CHROM,150
70,Honokohau.crossing_43626,Honokohau.crossing,CHROM,130
71,Honokohau.crossing_43626,Honokohau.crossing,CHROM,120
72,Honokohau.crossing_43626,Honokohau.crossing,CHROM,60
73,Honokohau.crossing_43626,Honokohau.crossing,CHROM,40
74,Honokohau.crossing_43626,Honokohau.crossing,CHROM,0
75,Honokohau.crossing_43626,Honokohau.crossing,CHROM,200
76,Honokohau.crossing_43626,Honokohau.crossing,CHROM,100
77,Honokohau.crossing_43626,Honokohau.crossing,CHROM,0
78,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,70
79,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,170
80,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,450
81,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,280
82,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,240
83,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,160
84,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,300
85,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,400
86,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,CHROM,300
87,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,110
88,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,80
89,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,
90,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,180
91,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,180
92,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,140
93,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,200
94,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,200
95,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,CHROM,100
96,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,300
97,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,480
98,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,290
99,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,660
100,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,720
101,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,120
102,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,500
103,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,400
104,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,CHROM,900
105,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,790
106,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,760
107,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,10
108,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,680
109,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,700
110,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,1080
111,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,400
112,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,800
113,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,600
114,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,130
115,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,270
116,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,400
117,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,CHROM,0
118,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,CHROM,1560
119,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,CHROM,1330
120,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,CHROM,1640
121,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,CHROM,0
122,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,CHROM,1500
123,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,CHROM,1700
124,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,CHROM,1090
125,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,CHROM,1000
126,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,CHROM,1120
127,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,CHROM,940
128,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,CHROM,900
129,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,CHROM,800
130,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,CHROM,790
131,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,CHROM,0
132,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,CHROM,820
133,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,CHROM,0
134,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,CHROM,600
135,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,CHROM,1600
136,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,CHROM,330
137,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,CHROM,30
138,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,CHROM,840
139,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,CHROM,0
140,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,CHROM,0
141,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,CHROM,0
142,Honokohau.Bowl_43627,Honokohau.Bowl,CHROM,0
143,Honokohau.Bowl_43627,Honokohau.Bowl,CHROM,0
144,Honokohau.Bowl_43627,Honokohau.Bowl,CHROM,0
145,Honokohau.Bowl_43627,Honokohau.Bowl,CHROM,0
146,Honokohau.Bowl_43627,Honokohau.Bowl,CHROM,0
147,Honokohau.Bowl_43627,Honokohau.Bowl,CHROM,100
148,Honokohau.Right.wall_43627,Honokohau.Right.wall,CHROM,0
149,Honokohau.Right.wall_43627,Honokohau.Right.wall,CHROM,0
150,Honokohau.Right.wall_43627,Honokohau.Right.wall,CHROM,20
151,Honokohau.Right.wall_43627,Honokohau.Right.wall,CHROM,
152,Honokohau.Right.wall_43627,Honokohau.Right.wall,CHROM,0
153,Honokohau.Right.wall_43627,Honokohau.Right.wall,CHROM,0
154,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,CHROM,0
155,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,CHROM,0
156,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,CHROM,0
157,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,LB,65000
158,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,LB,115000
159,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,LB,137000
160,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,LB,210000
161,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,LB,220000
162,KalepaB.Kope.muliwai_43625,KalepaB.Kope.muliwai,LB,210000
163,Waihee.muliwai.1_43625,Waihee.muliwai.1,LB,51000
164,Waihee.muliwai.1_43625,Waihee.muliwai.1,LB,51000
165,Waihee.muliwai.1_43625,Waihee.muliwai.1,LB,63000
166,Waihee.muliwai.1_43625,Waihee.muliwai.1,LB,60000
167,Waihee.muliwai.1_43625,Waihee.muliwai.1,LB,60000
168,Waihee.muliwai.1_43625,Waihee.muliwai.1,LB,90000
169,Waihee.muliwai.2_43625,Waihee.muliwai.2,LB,10000
170,Waihee.muliwai.2_43625,Waihee.muliwai.2,LB,25000
171,Waihee.muliwai.2_43625,Waihee.muliwai.2,LB,23000
172,Waihee.muliwai.2_43625,Waihee.muliwai.2,LB,10000
173,Waihee.muliwai.2_43625,Waihee.muliwai.2,LB,50000
174,Waihee.muliwai.2_43625,Waihee.muliwai.2,LB,90000
175,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,LB,163000
176,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,LB,152000
177,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,LB,120000
178,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,LB,190000
179,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,LB,220000
180,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,LB,10000
181,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,LB,2000
182,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,LB,
183,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,LB,92000
184,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,LB,2410000
185,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,LB,1470000
186,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,LB,1740000
187,Mokuleia.Punawai_43626,Mokuleia.Punawai,LB,38000
188,Mokuleia.Punawai_43626,Mokuleia.Punawai,LB,34000
189,Mokuleia.Punawai_43626,Mokuleia.Punawai,LB,33000
190,Mokuleia.Punawai_43626,Mokuleia.Punawai,LB,60000
191,Mokuleia.Punawai_43626,Mokuleia.Punawai,LB,30000
192,Mokuleia.Punawai_43626,Mokuleia.Punawai,LB,130000
193,Honokohau.muliwai_43626,Honokohau.muliwai,LB,69000
194,Honokohau.muliwai_43626,Honokohau.muliwai,LB,53000
195,Honokohau.muliwai_43626,Honokohau.muliwai,LB,46000
196,Honokohau.muliwai_43626,Honokohau.muliwai,LB,100000
197,Honokohau.muliwai_43626,Honokohau.muliwai,LB,30000
198,Honokohau.muliwai_43626,Honokohau.muliwai,LB,110000
199,Honokohau.crossing_43626,Honokohau.crossing,LB,80000
200,Honokohau.crossing_43626,Honokohau.crossing,LB,112000
201,Honokohau.crossing_43626,Honokohau.crossing,LB,84000
202,Honokohau.crossing_43626,Honokohau.crossing,LB,100000
203,Honokohau.crossing_43626,Honokohau.crossing,LB,930000
204,Honokohau.crossing_43626,Honokohau.crossing,LB,30000
205,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,LB,92000
206,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,LB,80000
207,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,LB,103000
208,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,LB,130000
209,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,LB,120000
210,Honokohau.loi.hoi_43626,Honokohau.loi.hoi,LB,60000
211,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,LB,58000
212,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,LB,28000
213,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,LB,22000
214,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,LB,250000
215,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,LB,50000
216,Honolua.kahwai.uka.1.K_43626,Honolua.kahwai.uka.1.K,LB,50000
217,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,LB,96000
218,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,LB,31000
219,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,LB,22000
220,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,LB,110000
221,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,LB,
222,Honolua.kahwai.uka.2.L_43626,Honolua.kahwai.uka.2.L,LB,80000
223,Honolua.kahwai.uka.3.M_43626,Honolua.kahwai.uka.3.M,LB,55000
224,Honolua.kahwai.uka.3.M_43626,Honolua.kahwai.uka.3.M,LB,31000
225,Honolua.kahwai.uka.3.M_43626,Honolua.kahwai.uka.3.M,LB,6000
226,Honolua.kahwai.uka.3.M_43626,Honolua.kahwai.uka.3.M,LB,220000
227,Honolua.kahwai.uka.3.M_43626,Honolua.kahwai.uka.3.M,LB,150000
228,Honolua.kahwai.uka.3.M_43626,Honolua.kahwai.uka.3.M,LB,80000
229,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,LB,57000
230,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,LB,56000
231,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,LB,59000
232,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,LB,60000
233,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,LB,10000
234,Honolua.kaawai.uka.t24.N_43626,Honolua.kaawai.uka.t24.N,LB,70000
235,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,LB,
236,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,LB,
237,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,LB,
238,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,LB,50000
239,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,LB,50000
240,Honokohau.Transect.1.O_43627,Honokohau.Transect.1.O,LB,30000
241,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,LB,68000
242,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,LB,53000
243,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,LB,8000
244,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,LB,60000
245,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,LB,30000
246,Honokohau.Transect.6.P_43627,Honokohau.Transect.6.P,LB,0
247,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,LB,39000
248,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,LB,26000
249,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,LB,49000
250,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,LB,180000
251,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,LB,70000
252,Honokohau.Transect.15.Q_43627,Honokohau.Transect.15.Q,LB,20000
253,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,LB,56000
254,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,LB,87000
255,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,LB,
256,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,LB,140000
257,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,LB,330000
258,Honokohau.USGS.gauge.upstream_43627,Honokohau.USGS.gauge.upstream,LB,0
259,Honokohau.Bowl_43627,Honokohau.Bowl,LB,108000
260,Honokohau.Bowl_43627,Honokohau.Bowl,LB,76000
261,Honokohau.Bowl_43627,Honokohau.Bowl,LB,47000
262,Honokohau.Bowl_43627,Honokohau.Bowl,LB,180000
263,Honokohau.Bowl_43627,Honokohau.Bowl,LB,220000
264,Honokohau.Bowl_43627,Honokohau.Bowl,LB,170000
265,Honokohau.Right.wall_43627,Honokohau.Right.wall,LB,14000
266,Honokohau.Right.wall_43627,Honokohau.Right.wall,LB,29000
267,Honokohau.Right.wall_43627,Honokohau.Right.wall,LB,22000
268,Honokohau.Right.wall_43627,Honokohau.Right.wall,LB,80000
269,Honokohau.Right.wall_43627,Honokohau.Right.wall,LB,10000
270,Honokohau.Right.wall_43627,Honokohau.Right.wall,LB,0
271,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,LB,977000
272,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,LB,704000
273,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,LB,1444000
274,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,LB,730000
275,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,LB,780000
276,Honokohau.Right.bowl_43627,Honokohau.Right.bowl,LB,370000
277,Waikapu.poowai_43628,Waikapu.poowai,LB,36000
278,Waikapu.poowai_43628,Waikapu.poowai,LB,23000
279,Waikapu.poowai_43628,Waikapu.poowai,LB,20000
280,Waikapu.poowai_43628,Waikapu.poowai,LB,30000
281,Waikapu.poowai_43628,Waikapu.poowai,LB,30000
282,Waikapu.Shimizu_43628,Waikapu.Shimizu,LB,146000
283,Waikapu.Shimizu_43628,Waikapu.Shimizu,LB,226000
284,Waikapu.Shimizu_43628,Waikapu.Shimizu,LB,370000
285,Waikapu.Shimizu_43628,Waikapu.Shimizu,LB,360000
286,Waikapu.Shimizu_43628,Waikapu.Shimizu,LB,200000
287,Waikapu.stream_43628,Waikapu.stream,LB,32000
288,Waikapu.stream_43628,Waikapu.stream,LB,
289,Waikapu.stream_43628,Waikapu.stream,LB,50000
290,Waikapu.stream_43628,Waikapu.stream,LB,80000
291,Waikapu.stream_43628,Waikapu.stream,LB,40000
292,Nohoana.Auwai.up_43628,Nohoana.Auwai.up,LB,161000
293,Nohoana.Auwai.up_43628,Nohoana.Auwai.up,LB,
294,Nohoana.Auwai.up_43628,Nohoana.Auwai.up,LB,440000
295,Nohoana.Auwai.up_43628,Nohoana.Auwai.up,LB,980000
296,Nohoana.Auwai.up_43628,Nohoana.Auwai.up,LB,990000
297,Nohoana.Hoiwai_43628,Nohoana.Hoiwai,LB,0
298,Nohoana.Hoiwai_43628,Nohoana.Hoiwai,LB,44000
299,Nohoana.Hoiwai_43628,Nohoana.Hoiwai,LB,0
300,Nohoana.Hoiwai_43628,Nohoana.Hoiwai,LB,20000
301,Nohoana.Hoiwai_43628,Nohoana.Hoiwai,LB,210000
302,Waikapu.Kealia.muliwai_43628,Waikapu.Kealia.muliwai,LB,144000
303,Waikapu.Kealia.muliwai_43628,Waikapu.Kealia.muliwai,LB,183000
304,Waikapu.Kealia.muliwai_43628,Waikapu.Kealia.muliwai,LB,370000
305,Waikapu.Kealia.muliwai_43628,Waikapu.Kealia.muliwai,LB,290000
306,Waikapu.Kealia.muliwai_43628,Waikapu.Kealia.muliwai,LB,660000
307,Olowalu.8.Mauka.beta_43628,Olowalu.8.Mauka.beta,LB,66000
308,Olowalu.8.Mauka.beta_43628,Olowalu.8.Mauka.beta,LB,80000
309,Olowalu.8.Mauka.beta_43628,Olowalu.8.Mauka.beta,LB,90000
310,Olowalu.8.Mauka.beta_43628,Olowalu.8.Mauka.beta,LB,180000
311,Olowalu.8.Mauka.beta_43628,Olowalu.8.Mauka.beta,LB,110000
312,Olowalu.bridge.gamma_43628,Olowalu.bridge.gamma,LB,99000
313,Olowalu.bridge.gamma_43628,Olowalu.bridge.gamma,LB,75000
314,Olowalu.bridge.gamma_43628,Olowalu.bridge.gamma,LB,150000
315,Olowalu.bridge.gamma_43628,Olowalu.bridge.gamma,LB,90000
316,Olowalu.bridge.gamma_43628,Olowalu.bridge.gamma,LB,70000
317,Launiupoko.mauka_43629,Launiupoko.mauka,LB,0
318,Launiupoko.mauka_43629,Launiupoko.mauka,LB,50000
319,Launiupoko.mauka_43629,Launiupoko.mauka,LB,90000
320,Kohoma.mauka_43629,Kohoma.mauka,LB,650000
321,Kohoma.mauka_43629,Kohoma.mauka,LB,290000
322,Kohoma.mauka_43629,Kohoma.mauka,LB,0
323,Kohoma.crossing_43629,Kohoma.crossing,LB,610000
324,Kohoma.crossing_43629,Kohoma.crossing,LB,700000
325,Kohoma.crossing_43629,Kohoma.crossing,LB,710000
326,Honolua.bay.left.muliwai_43629,Honolua.bay.left.muliwai,LB,0
327,Honolua.bay.left.muliwai_43629,Honolua.bay.left.muliwai,LB,
328,Waihee.muliwai.3_43625,Waihee.muliwai.3,LB,58000
329,Waihee.muliwai.3_43625,Waihee.muliwai.3,LB,77000
330,Waihee.muliwai.3_43625,Waihee.muliwai.3,LB,65000
331,Waihee.muliwai.3_43625,Waihee.muliwai.3,LB,50000
332,Waihee.muliwai.3_43625,Waihee.muliwai.3,LB,30000
333,Waihee.muliwai.3_43625,Waihee.muliwai.3,LB,130000
334,Waihee.muliwai.1_43625,Waihee.muliwai.1,MI,50
335,Waihee.muliwai.1_43625,Waihee.muliwai.1,MI,40
336,Waihee.muliwai.1_43625,Waihee.muliwai.1,MI,0
337,Waihee.muliwai.1_43625,Waihee.muliwai.1,MI,0
338,Waihee.muliwai.2_43625,Waihee.muliwai.2,MI,30
339,Waihee.muliwai.2_43625,Waihee.muliwai.2,MI,20
340,Waihee.muliwai.2_43625,Waihee.muliwai.2,MI,200
341,Waihee.muliwai.2_43625,Waihee.muliwai.2,MI,0
342,Waihee.muliwai.3_43625,Waihee.muliwai.3,MI,50
343,Waihee.muliwai.3_43625,Waihee.muliwai.3,MI,30
344,Waihee.muliwai.3_43625,Waihee.muliwai.3,MI,100
345,Waihee.muliwai.3_43625,Waihee.muliwai.3,MI,100
346,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,MI,170
347,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,MI,290
348,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,MI,300
349,Waiehu.loi.Auwai.Pipe_43625,Waiehu.loi.Auwai.Pipe,MI,0
350,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,MI,500
351,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,MI,360
352,Waiehu.Auwai.Low.Loi.E_43625,Waiehu.Auwai.Low.Loi.E,MI,300
